Date,Open,High,Low,Close,DS,ADX 14 14,ADXR 10,Wilder's RSI 14,Stochastics 12 %K 3,%D 5
6/13/14 12:00:00 AM -07:00,14.34,14.58,13.93,14.52,30.23255814,51.34138,45,77.6026,94.4241,85.92317
6/20/14 12:00:00 AM -07:00,14.49,14.71,14.28,14.62,28.91566265,52.80067,46,78.14274,98.00158,88.82458
6/27/14 12:00:00 AM -07:00,14.69,15.18,14.35,14.93,23.07692308,54.40702,48,79.77138,95.06731,91.92004
7/3/14 12:00:00 AM -07:00,14.89,15.07,14.68,14.98,69.01408451,55.89863,49,80.02984,93.31233,94.04113
7/11/14 12:00:00 AM -07:00,14.99,15.98,14.56,15.97,40,57.66964,51,84.30573,94.46555,95.05418
7/18/14 12:00:00 AM -07:00,16.17,16.71,15.91,16.49,19.76744186,59.53328,52,86.0012,95.41248,95.25185
7/25/14 12:00:00 AM -07:00,16.39,17.22,16.36,16.56,-15.68627451,61.38765,54,86.21706,92.66195,94.18392
8/1/14 12:00:00 AM -07:00,16.6,17.14,16.12,16.44,-42.10526316,62.42939,55,83.83064,86.58409,92.48728
8/8/14 12:00:00 AM -07:00,16.58,16.74,15.6,16.1,-48.71794872,62.05215,55,77.30191,79.68256,89.76132
8/15/14 12:00:00 AM -07:00,16.3,16.41,16.02,16.11,46.2962963,61.70185,56,77.35777,75.43348,85.95491
8/22/14 12:00:00 AM -07:00,16.2,16.69,16.15,16.45,37.14285714,61.56825,56,79.22922,74.66822,81.80606
8/29/14 12:00:00 AM -07:00,16.48,16.72,16.37,16.61,80,61.46477,57,80.06428,77.37677,78.74902
9/5/14 12:00:00 AM -07:00,16.64,17.36,16.56,17.28,-74.66666667,61.77172,58,83.12394,85.99815,78.63184
9/12/14 12:00:00 AM -07:00,17.28,17.3,16.55,16.72,-72.85714286,62.02863,59,73.03446,85.86637,79.8686
9/19/14 12:00:00 AM -07:00,16.72,16.75,16.05,16.21,2.857142857,60.92781,59,65.26503,78.35621,80.45314
9/26/14 12:00:00 AM -07:00,16.17,16.23,15.53,16.19,-22.75862069,58.7255,59,64.97314,65.29343,78.57819
10/3/14 12:00:00 AM -07:00,15.93,16.34,14.89,15.6,-58.01104972,55.47293,58,56.88965,48.62925,72.82868
10/10/14 12:00:00 AM -07:00,15.76,16.43,14.62,14.71,38.21989529,52.00195,57,47.32483,30.0813,61.64531
10/17/14 12:00:00 AM -07:00,14.89,15.62,13.71,15.62,89.38053097,49.08094,56,55.5533,28.11946,50.09593
10/24/14 12:00:00 AM -07:00,15.54,16.57,15.44,16.55,21.50537634,46.04443,54,62.07377,44.47387,43.31946
10/31/14 12:00:00 AM -07:00,16.56,16.76,15.83,16.76,-51.13636364,43.44592,53,63.38018,71.23286,44.50735
11/7/14 12:00:00 AM -08:00,16.78,17.03,16.15,16.33,80.72289157,41.34441,51,58.90583,77.71687,50.32487
11/14/14 12:00:00 AM -08:00,16.27,16.99,16.16,16.94,44.26229508,39.39301,51,62.90639,81.27853,60.56432
11/21/14 12:00:00 AM -08:00,16.91,17.75,16.53,17.45,-42,38.41679,50,65.89573,84.28275,71.79697
11/28/14 12:00:00 AM -08:00,17.5,17.66,17.16,17.29,-83.33333333,37.5103,49,64.1491,89.89377,80.88096
12/5/14 12:00:00 AM -08:00,17.4,17.45,16.91,16.95,-96.20853081,36.22529,47,60.48049,87.12873,84.06013
12/12/14 12:00:00 AM -08:00,16.9,16.96,14.85,14.87,53.98773006,34.84382,45,43.92913,65.8416,81.68507
12/19/14 12:00:00 AM -08:00,15.06,16.04,14.41,15.94,-29.41176471,33.94974,43,51.31082,54.70297,76.36996
12/26/14 12:00:00 AM -08:00,15.97,15.99,15.48,15.82,10,33.11953,41,50.50774,45.37953,68.58932
1/2/15 12:00:00 AM -08:00,15.84,16.03,15.63,15.88,36.15384615,32.28871,39,50.92136,53.71287,61.35314
1/9/15 12:00:00 AM -08:00,15.64,16.15,14.85,16.11,-56.28140704,32.22303,38,52.55811,52.27961,54.38332
1/16/15 12:00:00 AM -08:00,16.4,16.53,14.54,15.28,39.6039604,31.58082,36,46.52782,43.553,49.92559
1/23/15 12:00:00 AM -08:00,15.36,16.07,15.06,15.76,-9.677419355,30.98448,35,50.09397,39.12177,46.80935
1/30/15 12:00:00 AM -08:00,15.71,16.18,15.56,15.65,55.97014925,30.25142,34,49.28281,34.53094,44.63964
2/6/15 12:00:00 AM -08:00,15.82,17.1,15.76,16.57,-34.11764706,28.23385,33,55.73825,47.40519,43.3781
2/13/15 12:00:00 AM -08:00,16.1,16.1,15.25,15.81,-11.11111111,26.95336,32,50.06872,48.29111,42.5804
2/20/15 12:00:00 AM -08:00,15.84,16.07,15.62,15.79,-77.77777778,25.76434,30,49.9248,51.04744,44.07929
2/27/15 12:00:00 AM -08:00,15.63,15.78,14.7,14.79,-30.76923077,25.62476,30,43.23337,34.19936,43.09481
3/6/15 12:00:00 AM -08:00,14.84,15.32,14.15,14.48,-55.38461538,25.97603,30,41.38173,23.56919,40.90246
3/13/15 12:00:00 AM -07:00,13.93,13.99,13.34,13.57,-75.28089888,26.91203,30,36.44699,10.47661,33.51674
3/20/15 12:00:00 AM -07:00,13.64,13.67,12.78,12.97,-38.70967742,28.14602,30,33.60179,7.233868,25.30529
3/27/15 12:00:00 AM -07:00,12.94,13.27,12.65,12.7,58,29.3737,30,32.37693,3.87959,15.87172
4/2/15 12:00:00 AM -07:00,12.85,13.28,12.78,13.14,-14.28571429,30.49607,31,36.44287,5.511003,10.13405
4/10/15 12:00:00 AM -07:00,13.27,13.8,12.96,13.15,52.45901639,30.63848,30,36.53625,7.790268,6.978268
4/17/15 12:00:00 AM -07:00,13.14,13.7,13.09,13.46,-49.20634921,30.7707,30,39.50403,13.48315,7.579576
4/24/15 12:00:00 AM -07:00,13.53,13.73,13.1,13.22,86.13861386,30.83883,29,38.02162,14.0824,8.949284
5/1/15 12:00:00 AM -07:00,13.28,14.28,13.27,14.15,-39.24050633,29.93897,28,46.41318,24.82984,13.13933
5/8/15 12:00:00 AM -07:00,14.13,14.25,13.46,13.82,-84.21052632,29.10338,27,44.12994,30.16593,18.07032
5/15/15 12:00:00 AM -07:00,13.86,13.89,13.51,13.54,-96.66666667,28.32748,27,42.23159,35.37443,23.58715
5/22/15 12:00:00 AM -07:00,13.52,13.53,12.93,12.94,-87.23404255,28.30081,28,38.41782,24.50216,25.79095
5/29/15 12:00:00 AM -07:00,12.91,12.91,12.44,12.5,-23.52941176,28.77804,28,35.86032,14.18561,25.81159
6/5/15 12:00:00 AM -07:00,12.54,12.8,12.29,12.42,-85,29.36587,29,35.3989,6.884995,22.22262
6/12/15 12:00:00 AM -07:00,12.4,12.42,12.02,12.06,-16,30.16798,30,33.32113,3.854491,16.96034
6/19/15 12:00:00 AM -07:00,11.97,12.1,11.85,11.93,-94.28571429,31.07058,31,32.5775,3.86492,10.65843
6/25/15 12:00:00 AM -07:00,11.9,11.9,11.55,11.57,#DIV/0!,32.17834,31,30.54462,1.931557,6.144314
