Date,Open,High,Low,Close,DS,RSI 50,ADX 14 14,Stochastics 12 %K 3,,,%D 5,UpDown,,,Commodity Channel Index (CCI) 14,MACD 12 26
6/12/15 4:00:00 AM -07:00,1.12192,1.12474,1.12188,1.12204,-67.38853503,36.4778,16.26786,15.78547,,,34.47844,0.00012,,,-121.4533,-0.001120096
6/12/15 5:00:00 AM -07:00,1.12204,1.12298,1.11513,1.11675,34.39490446,35.75363,18.69463,9.473545,,,24.54058,-0.00529,,,-290.4037,-0.001620317
6/12/15 6:00:00 AM -07:00,1.11674,1.11856,1.11542,1.11782,22.51908397,38.298,20.94805,15.37947,,,18.59158,0.00107,,,-223.9575,-0.001908404
6/12/15 7:00:00 AM -07:00,1.11781,1.12034,1.11772,1.1184,60.68376068,39.40218,21.97064,21.80086,,,16.05019,0.00058,,,-127.6078,-0.002066102
6/12/15 8:00:00 AM -07:00,1.11837,1.12092,1.11741,1.1205,41.54175589,42.45045,22.59365,32.58592,,,19.00505,0.0021,,,-85.53365,-0.001998588
6/12/15 9:00:00 AM -07:00,1.12049,1.12438,1.11971,1.12243,28.34008097,42.2231,21.50669,45.84431,,,25.01682,0.00193,,,-12.69342,-0.001768956
6/12/15 10:00:00 AM -07:00,1.12242,1.12369,1.12122,1.12312,65.02636204,41.64138,20.49737,59.41914,,,35.00594,0.00069,,,6.092641,-0.001513845
6/12/15 11:00:00 AM -07:00,1.1231,1.12741,1.12172,1.1268,25.84269663,46.85213,19.90211,75.65197,,,47.06044,0.00368,,,82.06168,-0.00100316
6/12/15 12:00:00 PM -07:00,1.1268,1.12966,1.1261,1.12772,-23.17073171,47.34359,20.01422,83.53957,,,59.40818,0.00092,,,141.8871,-0.000518223
6/12/15 1:00:00 PM -07:00,1.12772,1.12847,1.12683,1.12734,25.71428571,47.24076,20.11831,88.57092,,,70.60518,-0.00038,,,125.9281,-0.000162698
6/12/15 2:00:00 PM -07:00,1.12734,1.12802,1.12662,1.1277,-55.14018692,46.68129,20.11661,85.7305,,,78.58242,0.00036,,,114.6891,0.000146421
6/12/15 3:00:00 PM -07:00,1.1277,1.12891,1.1257,1.12593,-40.16393443,44.87613,19.67934,81.62396,,,83.02338,-0.00177,,,87.02464,0.000245741
6/12/15 4:00:00 PM -07:00,1.12594,1.12605,1.12483,1.12545,64.58333333,43.29311,18.87288,77.28825,,,83.35064,-0.00048,,,49.36322,0.00028247
6/12/15 5:00:00 PM -07:00,1.12544,1.1271,1.12518,1.12668,#DIV/0!,45.00185,18.51715,74.80914,,,81.60455,0.00123,,,59.26365,0.000406147
